HISTOGRAM: ../bin/data/BrionFH_salida.xyz.csv
N_puntos: 42384876
N_nodos: 230189
N_nodos_hoja: 172635
MinRadius: 0.1 m
Area_minima: 0.04 m^2

OBSERVADO: 
N_medio_pts/nodo: 245
__min: 0
__max: 512
Densidad_media: 6137.93
__min: 0
__max: 12800

ESTIMADO: 
N_medio_pts/nodo: 4.78799
Densidad_media: 119.7

x_i n_i x_i*n_i rho_i rho_i*n_i
357 308 109956 8925 2.7489e+06
358 309 110622 8950 2.76555e+06
359 280 100520 8975 2.513e+06
360 311 111960 9000 2.799e+06
361 297 107217 9025 2.68042e+06
362 311 112582 9050 2.81455e+06
363 313 113619 9075 2.84047e+06
364 290 105560 9100 2.639e+06
365 255 93075 9125 2.32687e+06
366 278 101748 9150 2.5437e+06
367 257 94319 9175 2.35797e+06
368 257 94576 9200 2.3644e+06
369 264 97416 9225 2.4354e+06
370 260 96200 9250 2.405e+06
371 288 106848 9275 2.6712e+06
372 275 102300 9300 2.5575e+06
373 279 104067 9325 2.60167e+06
374 262 97988 9350 2.4497e+06
375 284 106500 9375 2.6625e+06
376 290 109040 9400 2.726e+06
377 285 107445 9425 2.68612e+06
378 294 111132 9450 2.7783e+06
379 296 112184 9475 2.8046e+06
380 277 105260 9500 2.6315e+06
381 282 107442 9525 2.68605e+06
382 301 114982 9550 2.87455e+06
383 268 102644 9575 2.5661e+06
384 255 97920 9600 2.448e+06
385 264 101640 9625 2.541e+06
386 271 104606 9650 2.61515e+06
387 262 101394 9675 2.53485e+06
388 241 93508 9700 2.3377e+06
389 250 97250 9725 2.43125e+06
390 263 102570 9750 2.56425e+06
391 286 111826 9775 2.79565e+06
392 279 109368 9800 2.7342e+06
393 251 98643 9825 2.46607e+06
394 282 111108 9850 2.7777e+06
395 276 109020 9875 2.7255e+06
396 243 96228 9900 2.4057e+06
397 269 106793 9925 2.66982e+06
398 269 107062 9950 2.67655e+06
399 274 109326 9975 2.73315e+06
400 268 107200 10000 2.68e+06
401 259 103859 10025 2.59647e+06
402 247 99294 10050 2.48235e+06
403 218 87854 10075 2.19635e+06
404 253 102212 10100 2.5553e+06
405 248 100440 10125 2.511e+06
406 253 102718 10150 2.56795e+06
407 241 98087 10175 2.45217e+06
408 235 95880 10200 2.397e+06
409 248 101432 10225 2.5358e+06
410 252 103320 10250 2.583e+06
411 254 104394 10275 2.60985e+06
412 232 95584 10300 2.3896e+06
413 242 99946 10325 2.49865e+06
414 243 100602 10350 2.51505e+06
415 253 104995 10375 2.62487e+06
416 270 112320 10400 2.808e+06
417 218 90906 10425 2.27265e+06
418 236 98648 10450 2.4662e+06
419 241 100979 10475 2.52447e+06
420 246 103320 10500 2.583e+06
421 206 86726 10525 2.16815e+06
422 219 92418 10550 2.31045e+06
423 233 98559 10575 2.46397e+06
424 212 89888 10600 2.2472e+06
425 223 94775 10625 2.36937e+06
426 238 101388 10650 2.5347e+06
427 252 107604 10675 2.6901e+06
428 212 90736 10700 2.2684e+06
429 253 108537 10725 2.71342e+06
430 209 89870 10750 2.24675e+06
431 239 103009 10775 2.57522e+06
432 191 82512 10800 2.0628e+06
433 211 91363 10825 2.28407e+06
434 220 95480 10850 2.387e+06
435 208 90480 10875 2.262e+06
436 225 98100 10900 2.4525e+06
437 199 86963 10925 2.17407e+06
438 256 112128 10950 2.8032e+06
439 207 90873 10975 2.27182e+06
440 237 104280 11000 2.607e+06
441 226 99666 11025 2.49165e+06
442 216 95472 11050 2.3868e+06
443 203 89929 11075 2.24822e+06
444 202 89688 11100 2.2422e+06
445 215 95675 11125 2.39187e+06
446 207 92322 11150 2.30805e+06
447 211 94317 11175 2.35792e+06
448 195 87360 11200 2.184e+06
449 192 86208 11225 2.1552e+06
450 210 94500 11250 2.3625e+06
451 199 89749 11275 2.24372e+06
452 206 93112 11300 2.3278e+06
453 217 98301 11325 2.45752e+06
454 220 99880 11350 2.497e+06
455 216 98280 11375 2.457e+06
456 186 84816 11400 2.1204e+06
457 188 85916 11425 2.1479e+06
458 199 91142 11450 2.27855e+06
459 211 96849 11475 2.42122e+06
460 196 90160 11500 2.254e+06
461 199 91739 11525 2.29347e+06
462 179 82698 11550 2.06745e+06
463 176 81488 11575 2.0372e+06
464 200 92800 11600 2.32e+06
465 166 77190 11625 1.92975e+06
466 189 88074 11650 2.20185e+06
467 200 93400 11675 2.335e+06
468 192 89856 11700 2.2464e+06
469 162 75978 11725 1.89945e+06
470 209 98230 11750 2.45575e+06
471 196 92316 11775 2.3079e+06
472 190 89680 11800 2.242e+06
473 189 89397 11825 2.23492e+06
474 188 89112 11850 2.2278e+06
475 221 104975 11875 2.62437e+06
476 183 87108 11900 2.1777e+06
477 169 80613 11925 2.01532e+06
478 158 75524 11950 1.8881e+06
479 147 70413 11975 1.76032e+06
480 163 78240 12000 1.956e+06
481 175 84175 12025 2.10437e+06
482 187 90134 12050 2.25335e+06
483 185 89355 12075 2.23387e+06
484 183 88572 12100 2.2143e+06
485 179 86815 12125 2.17037e+06
486 170 82620 12150 2.0655e+06
487 154 74998 12175 1.87495e+06
488 181 88328 12200 2.2082e+06
489 142 69438 12225 1.73595e+06
490 168 82320 12250 2.058e+06
491 173 84943 12275 2.12357e+06
492 155 76260 12300 1.9065e+06
493 158 77894 12325 1.94735e+06
494 160 79040 12350 1.976e+06
495 178 88110 12375 2.20275e+06
496 154 76384 12400 1.9096e+06
497 157 78029 12425 1.95072e+06
498 156 77688 12450 1.9422e+06
499 152 75848 12475 1.8962e+06
500 154 77000 12500 1.925e+06
501 169 84669 12525 2.11672e+06
502 162 81324 12550 2.0331e+06
503 148 74444 12575 1.8611e+06
504 135 68040 12600 1.701e+06
505 139 70195 12625 1.75487e+06
506 139 70334 12650 1.75835e+06
507 157 79599 12675 1.98997e+06
508 132 67056 12700 1.6764e+06
509 126 64134 12725 1.60335e+06
510 136 69360 12750 1.734e+06
511 145 74095 12775 1.85237e+06
512 143 73216 12800 1.8304e+06


HISTOGRAM_DE_NIVELES:
Nodos_hoja_analizados: 172642

x_i n_i

6 1643
7 411
8 4883
9 119294
10 46343
11 68


