../bin/data/AlcoyH.xyz 8 0.1 65536 3 1.287245 1.080476 0.363334 0 1024 0.53 99.5313
../bin/data/AlcoyH.xyz 8 0.2 65536 3 0.550602 0.508150 0.239259 0 1024 0.5 99.5296
../bin/data/AlcoyH.xyz 8 0.3 65536 3 0.358907 0.301686 0.191355 0 1024 0.5 99.8671
../bin/data/AlcoyH.xyz 8 0.4 65536 3 0.369036 0.319010 0.191422 0 1024 0.54 99.4103
../bin/data/AlcoyH.xyz 8 0.5 65536 3 0.262773 0.190416 0.186495 0 1024 0.5 99.533
../bin/data/AlcoyH.xyz 8 0.6 65536 3 0.266254 0.184825 0.186352 0 1024 0.53 99.6557
../bin/data/AlcoyH.xyz 8 0.7 65536 3 0.245526 0.197095 0.186658 0 1024 0.53 99.4324
../bin/data/AlcoyH.xyz 8 0.8 65536 3 0.255839 0.181515 0.186685 0 1024 0.51 99.504
../bin/data/AlcoyH.xyz 8 0.9 65536 3 0.269679 0.211552 0.185425 0 1024 0.53 99.5091
../bin/data/AlcoyH.xyz 8 1 65536 3 0.209694 0.134699 0.211807 0 1024 0.53 99.158
../bin/data/AlcoyH.xyz 8 1.1 65536 3 0.193971 0.125751 0.211987 0 1024 0.52 99.5381
../bin/data/AlcoyH.xyz 8 1.2 65536 3 0.214010 0.135997 0.210791 0 1024 0.54 99.2024
../bin/data/AlcoyH.xyz 8 1.3 65536 3 0.207140 0.137478 0.212400 0 1024 0.54 99.0302
../bin/data/AlcoyH.xyz 8 1.4 65536 3 0.203279 0.147117 0.212023 0 1024 0.53 99.55
../bin/data/AlcoyH.xyz 8 1.5 65536 3 0.205487 0.134932 0.211688 0 1024 0.53 99.3455
../bin/data/AlcoyH.xyz 8 1.6 65536 3 0.203097 0.148292 0.212171 0 1024 0.54 99.4853
../bin/data/AlcoyH.xyz 8 1.7 65536 3 0.198958 0.125057 0.212370 0 1024 0.52 99.5773
../bin/data/AlcoyH.xyz 8 1.8 65536 3 0.202481 0.128142 0.212596 0 1024 0.52 99.141
../bin/data/AlcoyH.xyz 8 0.1 65536 4 1.169262 1.038781 0.365117 0 1024 0.52 99.6114
../bin/data/AlcoyH.xyz 8 0.2 65536 4 0.479694 0.482122 0.240290 0 1024 0.5 99.6711
../bin/data/AlcoyH.xyz 8 0.3 65536 4 0.300437 0.335672 0.191254 0 1024 0.5 99.5228
../bin/data/AlcoyH.xyz 8 0.4 65536 4 0.309534 0.293162 0.190770 0 1024 0.5 99.0831
../bin/data/AlcoyH.xyz 8 0.5 65536 4 0.208548 0.178113 0.186494 0 1024 0.53 99.5296
../bin/data/AlcoyH.xyz 8 0.6 65536 4 0.203868 0.193067 0.186531 0 1024 0.54 99.5381
../bin/data/AlcoyH.xyz 8 0.7 65536 4 0.203261 0.180756 0.186531 0 1024 0.53 99.6148
../bin/data/AlcoyH.xyz 8 0.8 65536 4 0.196494 0.176098 0.186233 0 1024 0.54 99.4393
