../bin/data/AlcoyH.xyz 1 0.1 65536 3 3.920654 1.038767 1.897817 0 1024 0.52 99.8994
../bin/data/AlcoyH.xyz 2 0.1 65536 3 2.331405 1.037419 1.025628 0 1024 0.53 99.8943
../bin/data/AlcoyH.xyz 4 0.1 65536 3 1.743270 1.053965 0.688798 0 1024 0.51 99.8398
../bin/data/AlcoyH.xyz 6 0.1 65536 3 1.380681 1.073558 0.469714 0 1024 0.5 99.7205
../bin/data/AlcoyH.xyz 8 0.1 65536 3 1.308420 1.110529 0.368680 0 1024 0.5 99.6199
../bin/data/AlcoyH.xyz 1 0.2 65536 3 2.245644 0.480850 1.235604 0 1024 0.51 99.896
../bin/data/AlcoyH.xyz 2 0.2 65536 3 1.194152 0.514581 0.649354 0 1024 0.51 99.8841
../bin/data/AlcoyH.xyz 4 0.2 65536 3 0.896789 0.560337 0.459073 0 1024 0.52 99.8091
../bin/data/AlcoyH.xyz 6 0.2 65536 3 0.680833 0.507940 0.317013 0 1024 0.53 99.8398
../bin/data/AlcoyH.xyz 8 0.2 65536 3 0.547791 0.512074 0.245369 0 1024 0.52 99.3319
../bin/data/AlcoyH.xyz 1 0.3 65536 3 1.508628 0.325966 0.971395 0 1024 0.54 99.896
../bin/data/AlcoyH.xyz 2 0.3 65536 3 0.853201 0.309074 0.537550 0 1024 0.5 99.896
../bin/data/AlcoyH.xyz 4 0.3 65536 3 0.588634 0.302033 0.369583 0 1024 0.51 99.8568
../bin/data/AlcoyH.xyz 6 0.3 65536 3 0.438823 0.323691 0.251710 0 1024 0.5 99.7665
../bin/data/AlcoyH.xyz 8 0.3 65536 3 0.369828 0.356510 0.199463 0 1024 0.5 99.4836
../bin/data/AlcoyH.xyz 1 0.4 65536 3 1.459536 0.308564 0.970894 0 1024 0.54 99.896
../bin/data/AlcoyH.xyz 2 0.4 65536 3 0.829187 0.347619 0.526562 0 1024 0.54 99.896
../bin/data/AlcoyH.xyz 4 0.4 65536 3 0.608291 0.319061 0.364286 0 1024 0.51 99.6557
../bin/data/AlcoyH.xyz 6 0.4 65536 3 0.428017 0.308071 0.252144 0 1024 0.5 99.5773
../bin/data/AlcoyH.xyz 8 0.4 65536 3 0.376935 0.303236 0.198071 0 1024 0.5 99.4904
../bin/data/AlcoyH.xyz 1 0.5 65536 3 1.035680 0.179579 0.935777 0 1024 0.52 99.8637
../bin/data/AlcoyH.xyz 2 0.5 65536 3 0.564048 0.196925 0.508650 0 1024 0.53 99.8637
../bin/data/AlcoyH.xyz 4 0.5 65536 3 0.423064 0.195253 0.353004 0 1024 0.5 99.8483
../bin/data/AlcoyH.xyz 6 0.5 65536 3 0.313801 0.200396 0.249511 0 1024 0.53 99.6966
../bin/data/AlcoyH.xyz 8 0.5 65536 3 0.244671 0.202204 0.192764 0 1024 0.52 99.6591
../bin/data/AlcoyH.xyz 1 0.6 65536 3 1.033669 0.185109 0.935315 0 1024 0.54 99.8637
../bin/data/AlcoyH.xyz 2 0.6 65536 3 0.563493 0.190333 0.512127 0 1024 0.53 99.8637
../bin/data/AlcoyH.xyz 4 0.6 65536 3 0.422699 0.191942 0.352736 0 1024 0.53 99.8245
../bin/data/AlcoyH.xyz 6 0.6 65536 3 0.315369 0.205202 0.245930 0 1024 0.53 99.5875
../bin/data/AlcoyH.xyz 8 0.6 65536 3 0.248864 0.215152 0.193184 0 1024 0.53 99.637
../bin/data/AlcoyH.xyz 1 0.7 65536 3 1.009085 0.201864 0.933612 0 1024 0.53 99.8637
../bin/data/AlcoyH.xyz 2 0.7 65536 3 0.571945 0.218056 0.517855 0 1024 0.52 99.8637
../bin/data/AlcoyH.xyz 4 0.7 65536 3 0.426183 0.188080 0.356674 0 1024 0.52 99.8432
../bin/data/AlcoyH.xyz 6 0.7 65536 3 0.294285 0.183316 0.246903 0 1024 0.52 99.8364
../bin/data/AlcoyH.xyz 8 0.7 65536 3 0.273153 0.196666 0.192388 0 1024 0.54 99.5126
../bin/data/AlcoyH.xyz 1 0.8 65536 3 1.030254 0.213246 0.939552 0 1024 0.53 99.8637
../bin/data/AlcoyH.xyz 2 0.8 65536 3 0.564384 0.215471 0.523920 0 1024 0.54 99.8637
../bin/data/AlcoyH.xyz 4 0.8 65536 3 0.430168 0.184743 0.359744 0 1024 0.51 99.7563
../bin/data/AlcoyH.xyz 6 0.8 65536 3 0.297880 0.204963 0.245336 0 1024 0.52 99.6642
../bin/data/AlcoyH.xyz 8 0.8 65536 3 0.244358 0.191897 0.193725 0 1024 0.52 99.6353
../bin/data/AlcoyH.xyz 1 0.9 65536 3 1.032385 0.197564 0.934907 0 1024 0.54 99.8637
../bin/data/AlcoyH.xyz 2 0.9 65536 3 0.566317 0.215543 0.506032 0 1024 0.54 99.8637
../bin/data/AlcoyH.xyz 4 0.9 65536 3 0.417266 0.213936 0.357410 0 1024 0.54 99.7103
../bin/data/AlcoyH.xyz 6 0.9 65536 3 0.298139 0.199103 0.244212 0 1024 0.51 99.5654
../bin/data/AlcoyH.xyz 8 0.9 65536 3 0.255195 0.189002 0.192574 0 1024 0.51 99.6267
../bin/data/AlcoyH.xyz 1 1 65536 3 0.792566 0.136305 1.092425 0 1024 0.54 99.7853
../bin/data/AlcoyH.xyz 2 1 65536 3 0.435779 0.128278 0.598198 0 1024 0.51 99.7853
../bin/data/AlcoyH.xyz 4 1 65536 3 0.325799 0.136412 0.402494 0 1024 0.52 99.6779
../bin/data/AlcoyH.xyz 6 1 65536 3 0.241408 0.134664 0.282276 0 1024 0.51 99.6847
../bin/data/AlcoyH.xyz 8 1 65536 3 0.205828 0.127820 0.223067 0 1024 0.54 99.3967
../bin/data/AlcoyH.xyz 1 1.1 65536 3 0.781678 0.135135 1.095222 0 1024 0.51 99.7853
../bin/data/AlcoyH.xyz 2 1.1 65536 3 0.448521 0.148323 0.607802 0 1024 0.53 99.7853
../bin/data/AlcoyH.xyz 4 1.1 65536 3 0.332664 0.138988 0.415853 0 1024 0.53 99.6728
../bin/data/AlcoyH.xyz 6 1.1 65536 3 0.232853 0.141176 0.283785 0 1024 0.54 99.6915
../bin/data/AlcoyH.xyz 8 1.1 65536 3 0.214367 0.126276 0.221407 0 1024 0.52 99.7
../bin/data/AlcoyH.xyz 1 1.2 65536 3 0.789660 0.127196 1.093056 0 1024 0.52 99.7853
../bin/data/AlcoyH.xyz 2 1.2 65536 3 0.427879 0.134052 0.598266 0 1024 0.5 99.7853
../bin/data/AlcoyH.xyz 4 1.2 65536 3 0.321793 0.129202 0.413756 0 1024 0.53 99.787
../bin/data/AlcoyH.xyz 6 1.2 65536 3 0.244560 0.140125 0.282471 0 1024 0.52 99.6012
../bin/data/AlcoyH.xyz 8 1.2 65536 3 0.191599 0.142587 0.220356 0 1024 0.52 99.5057
../bin/data/AlcoyH.xyz 1 1.3 65536 3 0.785082 0.131175 1.096989 0 1024 0.53 99.7853
../bin/data/AlcoyH.xyz 2 1.3 65536 3 0.430703 0.143659 0.594775 0 1024 0.52 99.7853
../bin/data/AlcoyH.xyz 4 1.3 65536 3 0.327753 0.147547 0.410953 0 1024 0.54 99.7665
../bin/data/AlcoyH.xyz 6 1.3 65536 3 0.244837 0.149010 0.282694 0 1024 0.53 99.6216
../bin/data/AlcoyH.xyz 8 1.3 65536 3 0.202111 0.146982 0.220969 0 1024 0.53 99.5194
../bin/data/AlcoyH.xyz 1 1.4 65536 3 0.777796 0.145949 1.094592 0 1024 0.53 99.7853
../bin/data/AlcoyH.xyz 2 1.4 65536 3 0.431584 0.137680 0.599372 0 1024 0.53 99.7853
../bin/data/AlcoyH.xyz 4 1.4 65536 3 0.314001 0.148660 0.402349 0 1024 0.51 99.6659
../bin/data/AlcoyH.xyz 6 1.4 65536 3 0.224995 0.137243 0.281341 0 1024 0.54 99.5978
../bin/data/AlcoyH.xyz 8 1.4 65536 3 0.204798 0.146576 0.221036 0 1024 0.53 99.2211
../bin/data/AlcoyH.xyz 1 1.5 65536 3 0.792277 0.125751 1.095689 0 1024 0.52 99.7853
../bin/data/AlcoyH.xyz 2 1.5 65536 3 0.429630 0.146618 0.604015 0 1024 0.5 99.7853
../bin/data/AlcoyH.xyz 4 1.5 65536 3 0.322121 0.139265 0.406114 0 1024 0.53 99.6898
../bin/data/AlcoyH.xyz 6 1.5 65536 3 0.242673 0.147083 0.283468 0 1024 0.52 99.5586
../bin/data/AlcoyH.xyz 8 1.5 65536 3 0.203000 0.148086 0.221001 0 1024 0.53 99.3012
../bin/data/AlcoyH.xyz 1 1.6 65536 3 0.789892 0.124065 1.094207 0 1024 0.52 99.7853
../bin/data/AlcoyH.xyz 2 1.6 65536 3 0.422763 0.130592 0.594991 0 1024 0.51 99.7853
../bin/data/AlcoyH.xyz 4 1.6 65536 3 0.313747 0.125130 0.409785 0 1024 0.54 99.7835
../bin/data/AlcoyH.xyz 6 1.6 65536 3 0.243112 0.145353 0.282642 0 1024 0.53 99.6182
../bin/data/AlcoyH.xyz 8 1.6 65536 3 0.222801 0.148301 0.221467 0 1024 0.53 99.0762
../bin/data/AlcoyH.xyz 1 1.7 65536 3 0.780567 0.126883 1.096495 0 1024 0.52 99.7853
../bin/data/AlcoyH.xyz 2 1.7 65536 3 0.425562 0.149005 0.604007 0 1024 0.5 99.7853
../bin/data/AlcoyH.xyz 4 1.7 65536 3 0.320656 0.145581 0.407238 0 1024 0.5 99.7239
../bin/data/AlcoyH.xyz 6 1.7 65536 3 0.236576 0.146092 0.290982 0 1024 0.53 99.5279
../bin/data/AlcoyH.xyz 8 1.7 65536 3 0.208288 0.147459 0.222005 0 1024 0.53 99.5688
../bin/data/AlcoyH.xyz 1 1.8 65536 3 0.787070 0.129827 1.093371 0 1024 0.53 99.7853
../bin/data/AlcoyH.xyz 2 1.8 65536 3 0.426016 0.137079 0.605606 0 1024 0.51 99.7853
../bin/data/AlcoyH.xyz 4 1.8 65536 3 0.323759 0.146396 0.410672 0 1024 0.52 99.7733
../bin/data/AlcoyH.xyz 6 1.8 65536 3 0.231931 0.146156 0.287328 0 1024 0.52 99.6796
../bin/data/AlcoyH.xyz 8 1.8 65536 3 0.197509 0.127241 0.221506 0 1024 0.51 99.5569
../bin/data/AlcoyH.xyz 1 1.9 65536 3 0.683912 0.113517 1.558998 0 1024 0.54 99.7324
../bin/data/AlcoyH.xyz 2 1.9 65536 3 0.367770 0.104145 0.840477 0 1024 0.5 99.7239
../bin/data/AlcoyH.xyz 4 1.9 65536 3 0.277274 0.117873 0.573882 0 1024 0.53 99.6216
../bin/data/AlcoyH.xyz 6 1.9 65536 3 0.222237 0.103267 0.399776 0 1024 0.52 99.6557
../bin/data/AlcoyH.xyz 8 1.9 65536 3 0.170613 0.105167 0.302651 0 1024 0.52 99.5875
../bin/data/AlcoyH.xyz 1 2 65536 3 0.685754 0.113469 1.557914 0 1024 0.51 99.7324
../bin/data/AlcoyH.xyz 2 2 65536 3 0.374306 0.114088 0.846240 0 1024 0.54 99.7205
../bin/data/AlcoyH.xyz 4 2 65536 3 0.273932 0.114455 0.572974 0 1024 0.52 99.5892
../bin/data/AlcoyH.xyz 6 2 65536 3 0.214592 0.113013 0.390977 0 1024 0.53 99.591
../bin/data/AlcoyH.xyz 8 2 65536 3 0.182897 0.109371 0.302245 0 1024 0.52 99.6233
../bin/data/ArzuaH.xyz 1 0.1 65536 3 4.174776 0.889021 1.330411 0 1024 0.5 99.266
../bin/data/ArzuaH.xyz 2 0.1 65536 3 2.357098 0.910900 0.715477 0 1024 0.54 99.266
../bin/data/ArzuaH.xyz 4 0.1 65536 3 1.738757 0.913895 0.477465 0 1024 0.51 99.1828
../bin/data/ArzuaH.xyz 6 0.1 65536 3 1.236447 0.906384 0.335296 0 1024 0.53 98.7561
../bin/data/ArzuaH.xyz 8 0.1 65536 3 1.051908 0.912272 0.260887 0 1024 0.5 99.1937
../bin/data/ArzuaH.xyz 1 0.2 65536 3 2.922136 0.542412 1.014319 0 1024 0.51 99.2407
../bin/data/ArzuaH.xyz 2 0.2 65536 3 1.583614 0.522431 0.544564 0 1024 0.53 99.2407
../bin/data/ArzuaH.xyz 4 0.2 65536 3 1.088112 0.516168 0.370106 0 1024 0.52 99.2298
../bin/data/ArzuaH.xyz 6 0.2 65536 3 0.776294 0.541285 0.251704 0 1024 0.5 98.6224
../bin/data/ArzuaH.xyz 8 0.2 65536 3 0.662397 0.523006 0.195245 0 1024 0.5 98.9478
../bin/data/ArzuaH.xyz 1 0.3 65536 3 2.064358 0.342195 0.964804 0 1024 0.54 99.1973
../bin/data/ArzuaH.xyz 2 0.3 65536 3 1.100175 0.330588 0.521683 0 1024 0.5 99.1973
../bin/data/ArzuaH.xyz 4 0.3 65536 3 0.750755 0.359404 0.351465 0 1024 0.53 99.1105
../bin/data/ArzuaH.xyz 6 0.3 65536 3 0.548413 0.320134 0.241468 0 1024 0.5 99.1503
